circuit_hash,energy_error_per_edge,exact_tvd,graph_family,logical_id,marginal_mae,n_qubits,neural_total_ms_65536,p,zz_mae
ccc02d351b905f3ed865657ff6ecc3d6fb5e83d872788bcac175b2484bd5219e,0.022190799936652184,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a3,0.0061018201522529125,18,713.894833,1,0.0479261614382267
c964394520358f4d8ae8ac21c5b58c8a86d519530c5897813523f6ed43a2070b,0.0207180455327034,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a5,0.003573947586119175,18,644.3815830000001,1,0.04665572568774223
9017dd77c8d46e4ae0833ebeb540661b56cf6bd71a592e4e99b9642f03d813f6,0.018317893147468567,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a7,0.0030949909705668688,18,642.914916,1,0.039108842611312866
276e24423407a305779ff9dd618c1f3c5d81220003b86186bde12e06c55aa487,0.013900191523134708,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a11,0.00751580111682415,18,630.499042,1,0.029681170359253883
4bc03927d0b15a2eb01191f1460b5fae74191f39a02ed9c1c7c4ffde921e895d,0.025926943868398666,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a3,0.0073369345627725124,18,617.171166,1,0.06520701944828033
2daede2f456e1c1c8b223cde7f10f0688a0d4d3fc1b96e042bca0f52b703b424,0.007935135625302792,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a5,0.00269317626953125,18,619.0800830000001,1,0.03862734138965607
9a638d801e7a5290c1e873bd204d3c35bd10e113b41ac9379d398a3be7fb917f,0.014561406336724758,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a7,0.0033501519355922937,18,620.691374,1,0.03864655643701553
77ff497eace1943ba818963769c07380b0fbee95272fb796825cf9d42b34308a,0.0146467424929142,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a11,0.0080269705504179,18,848.097251,1,0.037124067544937134
41076bb4c1f9a282589d613215cf708b44bbfc88aae53255469d6ea623d1900e,0.0025696931406855583,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a3,0.0028237237129360437,18,703.164125,2,0.015775326639413834
8c80b6307f8a958b9cfe577662b9f869352c222e80aeb5ca5df5c4d9d9ef6b9c,0.019957365468144417,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a5,0.0040486655198037624,18,650.980084,2,0.05235686153173447
faff6a5484f84ed37a62f49c2493044e8ba180c46b959ece3099b9bdabf24316,0.0588650181889534,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a7,0.0061086020432412624,18,645.4892910000001,2,0.1177300363779068
5457705891ab62e4893a5b56533e72e9ce22eb8d0dd8edc59a8cd120c7bf62e8,0.020672833546996117,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a11,0.0036485460586845875,18,646.9575829999999,2,0.050229672342538834
427a1995c8b08e99bd9b93305222d74002ccb308775ca21ceccc1bee05677fd5,0.003292507492005825,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a3,0.0022871228866279125,18,662.606,2,0.04273591190576553
e4cb0f7efb81cd59f0100adcbf81f789aff2939dfe5703ec77ae6cd7d9407e30,0.013583713211119175,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a5,0.0042063393630087376,18,629.6798329999999,2,0.06789595633745193
d602d334f20471ae5e07b3c7a68403b8b950bef8c29e0ad7e89e25a2c78eba5e,0.057340268045663834,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a7,0.0039537218399345875,18,627.268291,2,0.1213311105966568
f4e46ef5c27b1caa29b26b5aa9abfcc77dbf0f410c00fe75967c541bef967801,0.011300546117126942,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a11,0.0042588976211845875,18,612.084458,2,0.049257632344961166
e428daec18b52888b45025b662a09f881f94926995cb120c01a3b0dcaeb87f7d,0.0189938023686409,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a3,0.0040596853941679,18,626.325793,3,0.039825439453125
48aa25e3d9749c20951a5e122d59726282b7f1a106e92871cfb713c2b8cd6322,0.014040911570191383,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a5,0.0030373467598110437,18,622.317542,3,0.053680419921875
2bfe56c67af093bed60ae0b04f640423ed0bad1732acc30f15cf6ef6ed53c0ee,0.0009759973618201911,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a7,0.0072538587264716625,18,683.859,3,0.033324066549539566
20579764d3dbe5ded6df932e3ec295d8e3cfd1ec5912a6777b16f08418f33143,0.01439581997692585,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a11,0.0021506415214389563,18,666.008583,3,0.0392354317009449
