circuit_hash,energy_error_per_edge,exact_tvd,graph_family,logical_id,marginal_mae,n_qubits,neural_total_ms_65536,p,zz_mae
ccc02d351b905f3ed865657ff6ecc3d6fb5e83d872788bcac175b2484bd5219e,0.021285446360707283,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a3,0.00398932583630085,18,385.39383300000003,1,0.044985171407461166
c964394520358f4d8ae8ac21c5b58c8a86d519530c5897813523f6ed43a2070b,0.010916250757873058,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a5,0.003094143234193325,18,373.322792,1,0.03168628737330437
9017dd77c8d46e4ae0833ebeb540661b56cf6bd71a592e4e99b9642f03d813f6,0.0076853432692587376,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a7,0.001994662918150425,18,374.728291,1,0.01633368618786335
276e24423407a305779ff9dd618c1f3c5d81220003b86186bde12e06c55aa487,0.009546916000545025,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a11,0.0022642347030341625,18,385.232834,1,0.01909383200109005
4bc03927d0b15a2eb01191f1460b5fae74191f39a02ed9c1c7c4ffde921e895d,0.019412005320191383,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a3,0.0050328574143350124,18,384.74320800000004,1,0.043166548013687134
2daede2f456e1c1c8b223cde7f10f0688a0d4d3fc1b96e042bca0f52b703b424,0.0005408392753452063,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a5,0.003406948409974575,18,384.604,1,0.03358855098485947
9a638d801e7a5290c1e873bd204d3c35bd10e113b41ac9379d398a3be7fb917f,0.007137722335755825,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a7,0.0035247802734375,18,384.95358300000004,1,0.01903618685901165
77ff497eace1943ba818963769c07380b0fbee95272fb796825cf9d42b34308a,0.010641027241945267,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a11,0.0031339856795966625,18,390.38741699999997,1,0.021282054483890533
41076bb4c1f9a282589d613215cf708b44bbfc88aae53255469d6ea623d1900e,0.014737164601683617,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a3,0.002811855636537075,18,434.117707,2,0.030197707936167717
8c80b6307f8a958b9cfe577662b9f869352c222e80aeb5ca5df5c4d9d9ef6b9c,0.051636308431625366,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a5,0.00513458251953125,18,433.77816700000005,2,0.1072150319814682
faff6a5484f84ed37a62f49c2493044e8ba180c46b959ece3099b9bdabf24316,0.035065263509750366,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a7,0.0059687294997274876,18,371.21916699999997,2,0.07417692989110947
5457705891ab62e4893a5b56533e72e9ce22eb8d0dd8edc59a8cd120c7bf62e8,0.0034360531717538834,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a11,0.0052897133864462376,18,390.903083,2,0.016569914296269417
427a1995c8b08e99bd9b93305222d74002ccb308775ca21ceccc1bee05677fd5,0.014259056188166142,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a3,0.0021031696815043688,18,381.008,2,0.04433751851320267
e4cb0f7efb81cd59f0100adcbf81f789aff2939dfe5703ec77ae6cd7d9407e30,0.0442335344851017,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a5,0.0042775473557412624,18,378.06687400000004,2,0.10137713700532913
