circuit_hash,energy_error_per_edge,exact_tvd,graph_family,logical_id,marginal_mae,n_qubits,neural_total_ms_65536,p,zz_mae
ccc02d351b905f3ed865657ff6ecc3d6fb5e83d872788bcac175b2484bd5219e,0.012648970820009708,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a3,0.0052473279647529125,18,744.361626,1,0.05016637593507767
c964394520358f4d8ae8ac21c5b58c8a86d519530c5897813523f6ed43a2070b,0.019487734884023666,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a5,0.0057127210311591625,18,599.8227079999999,1,0.03897546976804733
9017dd77c8d46e4ae0833ebeb540661b56cf6bd71a592e4e99b9642f03d813f6,0.014350608922541142,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a7,0.0048344931565225124,18,600.802876,1,0.0361090749502182
276e24423407a305779ff9dd618c1f3c5d81220003b86186bde12e06c55aa487,0.004547119140625,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a11,0.00496758334338665,18,604.4785430000001,1,0.0211927630007267
4bc03927d0b15a2eb01191f1460b5fae74191f39a02ed9c1c7c4ffde921e895d,0.0047403969801962376,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a3,0.0028466118965297937,18,602.586291,1,0.0469292551279068
2daede2f456e1c1c8b223cde7f10f0688a0d4d3fc1b96e042bca0f52b703b424,0.0330810546875,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a5,0.00655280239880085,18,598.5082090000001,1,0.06628870218992233
9a638d801e7a5290c1e873bd204d3c35bd10e113b41ac9379d398a3be7fb917f,0.010217737406492233,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a7,0.003650241531431675,18,599.4098759999999,1,0.0416463203728199
77ff497eace1943ba818963769c07380b0fbee95272fb796825cf9d42b34308a,0.00782097689807415,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a11,0.00519561767578125,18,607.292874,1,0.026944760233163834
41076bb4c1f9a282589d613215cf708b44bbfc88aae53255469d6ea623d1900e,0.03510595113039017,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a3,0.0034917194861918688,18,602.63825,2,0.07021190226078033
8c80b6307f8a958b9cfe577662b9f869352c222e80aeb5ca5df5c4d9d9ef6b9c,0.0331675224006176,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a5,0.00386810302734375,18,599.017875,2,0.0800069198012352
faff6a5484f84ed37a62f49c2493044e8ba180c46b959ece3099b9bdabf24316,0.04488852992653847,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a7,0.003001742996275425,18,596.865332,2,0.0945943221449852
5457705891ab62e4893a5b56533e72e9ce22eb8d0dd8edc59a8cd120c7bf62e8,0.010455661453306675,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a11,0.0052769980393350124,18,602.5391669999999,2,0.03456511348485947
427a1995c8b08e99bd9b93305222d74002ccb308775ca21ceccc1bee05677fd5,0.03830577805638313,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a3,0.00347137451171875,18,600.511418,2,0.07661155611276627
e4cb0f7efb81cd59f0100adcbf81f789aff2939dfe5703ec77ae6cd7d9407e30,0.018755877390503883,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a5,0.0044759116135537624,18,601.969168,2,0.08059126883745193
d602d334f20471ae5e07b3c7a68403b8b950bef8c29e0ad7e89e25a2c78eba5e,0.04073192551732063,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a7,0.0026923285331577063,18,598.289375,2,0.1048244908452034
f4e46ef5c27b1caa29b26b5aa9abfcc77dbf0f410c00fe75967c541bef967801,0.0005182336899451911,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a11,0.005778842605650425,18,683.969501,2,0.0427144356071949
e428daec18b52888b45025b662a09f881f94926995cb120c01a3b0dcaeb87f7d,0.03453685715794563,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a3,0.0039079454727470875,18,606.079041,3,0.06907371431589127
48aa25e3d9749c20951a5e122d59726282b7f1a106e92871cfb713c2b8cd6322,0.14509017765522003,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a5,0.003123813308775425,18,614.186958,3,0.29018035531044006
2bfe56c67af093bed60ae0b04f640423ed0bad1732acc30f15cf6ef6ed53c0ee,0.012440999038517475,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a7,0.006267971359193325,18,600.362333,3,0.03690818324685097
20579764d3dbe5ded6df932e3ec295d8e3cfd1ec5912a6777b16f08418f33143,0.006617793347686529,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a11,0.0072953966446220875,18,610.027541,3,0.021174678578972816
bcb9c944e8007b7711080bb6eb60be30f4539ccc7ade0130cb910b1b505f70eb,0.0385030098259449,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a3,0.0022566053085029125,18,602.6459179999999,3,0.08462411165237427
a7d772faf73293f5639cb055fbf8976a9327d1f0dcffc47117749e7cd72ca075,0.1476898193359375,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a5,0.0022489759139716625,18,601.238166,3,0.295379638671875
1136411e4812c94862683096dd3b73d98d7d2e49c01f2f6eaae420fdef70ecfb,0.008056075312197208,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a7,0.0068961251527071,18,600.857583,3,0.03960616514086723
47ef68fd06d4d65deaeb5dd1bdf940086c3a40a397ab87510d7ea41238a951d0,0.012453432194888592,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a11,0.0058610704727470875,18,602.068667,3,0.03239158168435097
10af9defef372d34f2ee96712f7a803dd852a632a228bd17fb084f0371c17ca6,0.0028452554251998663,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a3,0.004147338680922985,20,801.159082,1,0.0671590194106102
3832d696b3307805f6126f3d96f1874a85c2d4bf3041088302575be1800ce6e5,0.02672932855784893,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a5,0.0061096190474927425,20,736.315334,1,0.05388183519244194
b5826703ee955d2b5902a7dc1e28192bd12bb0a00b16ccb6e30e7a7aabab56cd,0.00816497765481472,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a7,0.0036293030716478825,20,700.1994589999999,1,0.03543192520737648
a18306175a995c7c2d174a4b05793258db6b9ac03b72f5ee3d55bf87fa57289b,0.01259765587747097,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a11,0.004885864444077015,20,698.961209,1,0.03057250939309597
bec47e9a62b4aa2431977a6868e0a24984acec120d7a85c523b0040392c7fb57,0.0009526570793241262,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a3,0.0025657652877271175,20,690.82375,1,0.05942891538143158
95fcdb9ff73d2b6645f60fe3ff551dae293c0ef6d7a58cefe5301061168fb424,0.0255101528018713,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a5,0.0065284729935228825,20,696.210293,1,0.0510203056037426
4ef5d06245754aace82efada2afc4be18ff453c72dfe1977eb08436c133e8906,0.010317993350327015,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a7,0.0039215087890625,20,696.854709,1,0.03542480617761612
aeb0c517edd2c6ae6689440d8f58bd2449e355e6e0106dadc5513aeba666ee36,0.00960439071059227,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a11,0.004734039306640625,20,698.632791,1,0.03004658967256546
5135a425cb82c36816e5605ec24b7b82fc70113cd78b0d7eef8f30890a71e9a4,0.051177978515625,,random_3_regular,m3:random_3_regular:n20:p2:g92000:a3,0.0033416748046875,20,699.293666,2,0.10235595703125
88ae9b7ef1f39e022d0eec02219a0a7760631c2665ba006dc960c4009e42b0d5,0.03422291949391365,,random_3_regular,m3:random_3_regular:n20:p2:g92000:a5,0.00537033099681139,20,698.203334,2,0.0838673934340477
83a6a7334d8d7e14190efc67ef3b5f7ed037e737c57347638848ff9f909e5014,0.03992665559053421,,random_3_regular,m3:random_3_regular:n20:p2:g92000:a7,0.0032356262672692537,20,694.4261260000001,2,0.0848236083984375
adfb68003360935cfb70b25ed88714e1d4ae6034e00107852da10b91e68fc3a6,0.00974222831428051,,random_3_regular,m3:random_3_regular:n20:p2:g92000:a11,0.0036590576637536287,20,711.371583,2,0.03149617463350296
7d50a0a4afc80395239e45a303ee9f2055beb3feca6afde392ef029138c622d3,0.0380147285759449,,random_3_regular,m3:random_3_regular:n20:p2:g92001:a3,0.0041351318359375,20,699.1533340000001,2,0.0760294571518898
ae20c0ed227332d9bfb721b413a36a37a307c815fd87ed9d790f83f6b95fb502,0.02823944017291069,,random_3_regular,m3:random_3_regular:n20:p2:g92001:a5,0.00576095562428236,20,699.815542,2,0.07390034943819046
40b2d90b51b1bb0fef61076f283014da4170b0358cb98b8f04213bc3f4b9efc6,0.03885548934340477,,random_3_regular,m3:random_3_regular:n20:p2:g92001:a7,0.0021492005325853825,20,695.158124,2,0.0852813720703125
910349e55efc62faa7fc74c81c622477cb119f38ed3a78deb18d464b565aea29,0.01141255721449852,,random_3_regular,m3:random_3_regular:n20:p2:g92001:a11,0.0052886963821947575,20,697.706668,2,0.03438110277056694
06137fc8c800baabf20efa5466ad5d6306cdd17bfc943be0ed2e8a7cc0b8b2c0,0.01104583777487278,,random_3_regular,m3:random_3_regular:n20:p3:g92000:a3,0.0037101744674146175,20,700.024291,3,0.0505116768181324
f271b3f21afea102f4fe8157a0631597e4ebfc423c5e7876b2ee7a0a764dbe01,0.14254455268383026,,random_3_regular,m3:random_3_regular:n20:p3:g92000:a5,0.0025207519065588713,20,698.954416,3,0.2850891053676605
72c5c12a71d36beb03944e9d94fdef8d76b10d5dd11c337379d2e2f182a27e67,0.0006429036729969084,,random_3_regular,m3:random_3_regular:n20:p3:g92000:a7,0.006983947940170765,20,698.4207929999999,3,0.04168294370174408
f7c2958e4bda70b107bbeb9d1edc7d128362bc4d0b87d2886fc0db9ef786e659,0.004006449598819017,,random_3_regular,m3:random_3_regular:n20:p3:g92000:a11,0.0056587220169603825,20,700.8969159999999,3,0.01777445524930954
c31d74d921f7fcb6bf4ad6c0bbbcb5b400e13e020bb8489dda61b5fee86ec464,0.03220469132065773,,random_3_regular,m3:random_3_regular:n20:p3:g92001:a3,0.0020820617210119963,20,699.121209,3,0.06681213527917862
ff72ee6382c4d3e43a4d08f4eee0968e88ec6387b4c7c671767525631ac1e8b5,0.14341379702091217,,random_3_regular,m3:random_3_regular:n20:p3:g92001:a5,0.002544403076171875,20,772.731208,3,0.28682759404182434
4906ff274028e5cb596a06713552b857183a1ff62c9bf5ef52274e8abd62c80c,0.0047124228440225124,,random_3_regular,m3:random_3_regular:n20:p3:g92001:a7,0.00704879779368639,20,759.92075,3,0.03555602952837944
0796d340ad367f0cfe515fec7ac013b48b4a4d55101b3b12d4831f381a6b78cf,0.0034917194861918688,,random_3_regular,m3:random_3_regular:n20:p3:g92001:a11,0.00547714252024889,20,700.6289999999999,3,0.01775004155933857
7cdf145257e765e6a8631457dd83983455f24f3d719e517f5008d510b546e36e,0.0012965346686542034,,random_3_regular,m3:random_3_regular:n22:p1:g92000:a3,0.00443892041221261,22,1058.390876,1,0.07496781647205353
b372d83d602e973ec1c14c86d77140a5963b600b14cdc18204681aef4b01a6ac,0.028409553691744804,,random_3_regular,m3:random_3_regular:n22:p1:g92000:a5,0.005159551277756691,22,950.00546,1,0.05681910738348961
4e968643ab00e70c6018ed45d7783510bb6e5b25ae9e4d8993e565aa395bafd8,0.009635694324970245,,random_3_regular,m3:random_3_regular:n22:p1:g92000:a7,0.0037016435526311398,22,827.283708,1,0.03622621297836304
2a3119e1ad803e9f00d6ffa2290506a91f4e2f7b2738f6f17f03bf79d5c7f07f,0.011888908222317696,,random_3_regular,m3:random_3_regular:n22:p1:g92000:a11,0.0053891269490122795,22,815.662542,1,0.0315755195915699
57886907bbcd599ef94ff634cea9f6208d9c756ffa70cdfb256f29e8942d9e06,0.0032667680643498898,,random_3_regular,m3:random_3_regular:n22:p1:g92001:a3,0.00394300976768136,22,801.132041,1,0.03839573636651039
2fa0e61a89d6b47f003ddcb50ed60ffbbe2a92917b681e9993c078abb407cdcb,0.026166511699557304,,random_3_regular,m3:random_3_regular:n22:p1:g92001:a5,0.006077159661799669,22,806.8147090000001,1,0.05233302339911461
4e8bec55db4180a4ff4dca9b3bfcc73850ec637477e06ead1f644ab3996affb6,0.0130157470703125,,random_3_regular,m3:random_3_regular:n22:p1:g92001:a7,0.0029886418487876654,22,804.413168,1,0.043093595653772354
99fccb368f4965c40347e6d3a168106a054c8a7a4772d45b7b89c3500813b8ab,0.007115219719707966,,random_3_regular,m3:random_3_regular:n22:p1:g92001:a11,0.00518937548622489,22,806.752125,1,0.021806197240948677
4d262cee2dfcf9518c4b00bcd3f1000b279c32a11ac0c6dba57533094fdcd380,0.0351359061896801,,random_3_regular,m3:random_3_regular:n22:p2:g92000:a3,0.004509665537625551,22,805.437334,2,0.07050855457782745
6e46893c21b508483b3d5b33e411fd76e3273eeeb947e8c6fd4d5896bc3b5d08,0.019503969699144363,,random_3_regular,m3:random_3_regular:n22:p2:g92000:a5,0.00528578320518136,22,803.983917,2,0.07077581435441971
858a3772669663dcce08266d60f44d77b84a57f0905c6e69e576fb512af74637,0.0400441475212574,,random_3_regular,m3:random_3_regular:n22:p2:g92000:a7,0.0030843561980873346,22,801.856082,2,0.08840202540159225
7c84e729a7dd60e8fa407220e19b18b3568ffdbfb3aebee3af1bc38a5e2f2595,0.005952777341008186,,random_3_regular,m3:random_3_regular:n22:p2:g92000:a11,0.00404496630653739,22,802.702209,2,0.03558719530701637
0687c340cb20769e364262ccdec61784c0bbce888b6408167c63c39eb9e25020,0.03202172368764877,,random_3_regular,m3:random_3_regular:n22:p2:g92001:a3,0.0039624301716685295,22,803.500875,2,0.06660507619380951
44fb2ebeb7c9d116a60a62954075dd3c0f0af56d97e316b71ff1355e1b5be62f,0.02099516987800598,,random_3_regular,m3:random_3_regular:n22:p2:g92001:a5,0.005728981923311949,22,802.955958,2,0.08116751164197922
beabc75c4077461486b731e0fd413a7465a33f76d732cebad9bf2b7a375b95e5,0.045015741139650345,,random_3_regular,m3:random_3_regular:n22:p2:g92001:a7,0.0033756603952497244,22,803.104667,2,0.11103866994380951
e7437600cde997b1b1893fed28650ee74fc6c0bfc4a95dfa38b877eea69e9c39,0.0011416348861530423,,random_3_regular,m3:random_3_regular:n22:p2:g92001:a11,0.003554604249075055,22,801.426959,2,0.04272923246026039
7c411a22909a1283e2c2c4a7fbcf283013dd57ffeebafc45883589932f7a829e,0.03403357416391373,,random_3_regular,m3:random_3_regular:n22:p3:g92000:a3,0.0026064785197377205,22,802.160625,3,0.0783284530043602
b4d104199f47a21f6d6a2d636f3053f9a34aefe40cbc1630e67146fecf6483b2,0.14599424600601196,,random_3_regular,m3:random_3_regular:n22:p3:g92000:a5,0.0030392734333872795,22,803.199084,3,0.2919884920120239
e04c21bb4aed9854a33b04bca47a9c633defeccc013eb5e1eab021d71b981d68,0.003399473149329424,,random_3_regular,m3:random_3_regular:n22:p3:g92000:a7,0.008897260762751102,22,801.977624,3,0.048251066356897354
b0c6900758e373ccf669cdd085b3596b7c1d84c938027745eb28b361895a6497,0.007999766618013382,,random_3_regular,m3:random_3_regular:n22:p3:g92000:a11,0.0056866733357310295,22,819.5305,3,0.02518624998629093
10bf512fdb8c576e1f19f0c7344794e41ae6eb661bb0e252f95a61807979fa38,0.04324942082166672,,random_3_regular,m3:random_3_regular:n22:p3:g92001:a3,0.003249428467825055,22,805.954249,3,0.08954689651727676
fac7829742385ac0347861693e57463ea149ec17193230d2e4a3a4034255e779,0.14620371162891388,,random_3_regular,m3:random_3_regular:n22:p3:g92001:a5,0.002915122313424945,22,826.144292,3,0.29240742325782776
def886cebfb4a8b87567d1a0183b0617e8ee9d9eb4a550e216ecc16a5e5d3ba7,0.010303843766450882,,random_3_regular,m3:random_3_regular:n22:p3:g92001:a7,0.00779862841591239,22,808.120001,3,0.04396010935306549
e09359466578f094336eaa948094eab88e4aa2e378ff332a45aad5c898edf85a,0.0126800537109375,,random_3_regular,m3:random_3_regular:n22:p3:g92001:a11,0.005844809580594301,22,805.4717499999999,3,0.03552708402276039
f529f20122126e86a6aa1c38277eb8306bce92fe1518dc567e4123bdf7951587,0.011866251938045025,,random_3_regular,m3:random_3_regular:n24:p1:g92000:a3,0.0050913491286337376,24,1274.314668,1,0.0542365163564682
6696d066cd29c4631c5a94fc7c95fa95dd7db15c476a3ef3c9d3b8ca673436b2,0.02321879006922245,,random_3_regular,m3:random_3_regular:n24:p1:g92000:a5,0.0050417580641806126,24,1389.650084,1,0.0466156005859375
4857f67717e449b6fb04f36b8a359d77f254fe3aa216183edd502a70f3aed177,0.010403103195130825,,random_3_regular,m3:random_3_regular:n24:p1:g92000:a7,0.0037841796875,24,960.207126,1,0.0363905169069767
a010f8185984c31d30ca4b373cf1692a8f2cd9935ea68e1b71adbcd8a97eaac4,0.011753929778933525,,random_3_regular,m3:random_3_regular:n24:p1:g92000:a11,0.004555384162813425,24,919.016417,1,0.03112030029296875
