circuit_hash,energy_error_per_edge,exact_tvd,graph_family,logical_id,marginal_mae,n_qubits,neural_total_ms_65536,p,zz_mae
ccc02d351b905f3ed865657ff6ecc3d6fb5e83d872788bcac175b2484bd5219e,0.021969830617308617,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a3,0.0056788125075399876,18,375.430833,1,0.047409623861312866
c964394520358f4d8ae8ac21c5b58c8a86d519530c5897813523f6ed43a2070b,0.009999028407037258,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a5,0.003490024246275425,18,371.95845799999995,1,0.03040567971765995
9017dd77c8d46e4ae0833ebeb540661b56cf6bd71a592e4e99b9642f03d813f6,0.0016812925459817052,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a7,0.0039427014999091625,18,374.209419,1,0.013144033960998058
276e24423407a305779ff9dd618c1f3c5d81220003b86186bde12e06c55aa487,0.005152949597686529,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a11,0.0031975640449672937,18,374.54762500000004,1,0.011418095789849758
4bc03927d0b15a2eb01191f1460b5fae74191f39a02ed9c1c7c4ffde921e895d,0.01844109408557415,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a3,0.007999843917787075,18,368.886833,1,0.043182373046875
2daede2f456e1c1c8b223cde7f10f0688a0d4d3fc1b96e042bca0f52b703b424,0.0006612141733057797,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a5,0.0038604736328125,18,377.157835,1,0.0328436940908432
9a638d801e7a5290c1e873bd204d3c35bd10e113b41ac9379d398a3be7fb917f,0.0014055040664970875,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a7,0.0054719713516533375,18,376.04008300000004,1,0.021519413217902184
77ff497eace1943ba818963769c07380b0fbee95272fb796825cf9d42b34308a,0.0061933728866279125,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a11,0.004703945480287075,18,379.177917,1,0.014952482655644417
41076bb4c1f9a282589d613215cf708b44bbfc88aae53255469d6ea623d1900e,0.005219636019319296,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a3,0.00411139614880085,18,373.81812499999995,2,0.014191804453730583
8c80b6307f8a958b9cfe577662b9f869352c222e80aeb5ca5df5c4d9d9ef6b9c,0.027694137766957283,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a5,0.008487277664244175,18,373.61733399999997,2,0.06737828999757767
