circuit_hash,energy_error_per_edge,exact_tvd,graph_family,logical_id,marginal_mae,n_qubits,neural_total_ms_65536,p,zz_mae
ccc02d351b905f3ed865657ff6ecc3d6fb5e83d872788bcac175b2484bd5219e,0.014987521804869175,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a3,0.0049879285506904125,18,378.48583299999996,1,0.035811811685562134
c964394520358f4d8ae8ac21c5b58c8a86d519530c5897813523f6ed43a2070b,0.016107065603137016,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a5,0.0031305949669331312,18,376.47333399999997,1,0.04059629142284393
9017dd77c8d46e4ae0833ebeb540661b56cf6bd71a592e4e99b9642f03d813f6,0.005422521382570267,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a7,0.003040737472474575,18,370.01074900000003,1,0.014095730148255825
276e24423407a305779ff9dd618c1f3c5d81220003b86186bde12e06c55aa487,0.0037813540548086166,,random_3_regular,m3:random_3_regular:n18:p1:g92000:a11,0.0024846394080668688,18,376.17471,1,0.010946768335998058
4bc03927d0b15a2eb01191f1460b5fae74191f39a02ed9c1c7c4ffde921e895d,0.010365239344537258,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a3,0.0059059988707304,18,374.196501,1,0.03318164870142937
2daede2f456e1c1c8b223cde7f10f0688a0d4d3fc1b96e042bca0f52b703b424,0.005763866472989321,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a5,0.003437465988099575,18,376.94358299999993,1,0.03778641298413277
9a638d801e7a5290c1e873bd204d3c35bd10e113b41ac9379d398a3be7fb917f,0.004991884808987379,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a7,0.004603915847837925,18,375.540292,1,0.019387705251574516
77ff497eace1943ba818963769c07380b0fbee95272fb796825cf9d42b34308a,0.0026024712715297937,,random_3_regular,m3:random_3_regular:n18:p1:g92001:a11,0.00366973876953125,18,387.562959,1,0.01296318881213665
41076bb4c1f9a282589d613215cf708b44bbfc88aae53255469d6ea623d1900e,0.0022645173594355583,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a3,0.002949184738099575,18,383.543334,2,0.013067174702882767
8c80b6307f8a958b9cfe577662b9f869352c222e80aeb5ca5df5c4d9d9ef6b9c,0.03731056675314903,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a5,0.00757514126598835,18,383.44537499999996,2,0.0836724191904068
faff6a5484f84ed37a62f49c2493044e8ba180c46b959ece3099b9bdabf24316,0.03245092183351517,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a7,0.0044987997971475124,18,420.18445699999995,2,0.06831077486276627
5457705891ab62e4893a5b56533e72e9ce22eb8d0dd8edc59a8cd120c7bf62e8,0.0032778140157461166,,random_3_regular,m3:random_3_regular:n18:p2:g92000:a11,0.0038503010291606188,18,426.96716699999996,2,0.023175274953246117
427a1995c8b08e99bd9b93305222d74002ccb308775ca21ceccc1bee05677fd5,0.0033088966738432646,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a3,0.002644008956849575,18,415.330083,2,0.0435078926384449
e4cb0f7efb81cd59f0100adcbf81f789aff2939dfe5703ec77ae6cd7d9407e30,0.0308990478515625,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a5,0.0066536795347929,18,503.852168,2,0.08782845735549927
d602d334f20471ae5e07b3c7a68403b8b950bef8c29e0ad7e89e25a2c78eba5e,0.03222373500466347,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a7,0.0045445761643350124,18,409.78645900000004,2,0.08609461039304733
f4e46ef5c27b1caa29b26b5aa9abfcc77dbf0f410c00fe75967c541bef967801,0.008531923405826092,,random_3_regular,m3:random_3_regular:n18:p2:g92001:a11,0.0045801796950399876,18,425.39683299999996,2,0.03763721510767937
e428daec18b52888b45025b662a09f881f94926995cb120c01a3b0dcaeb87f7d,0.00511847622692585,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a3,0.00243377685546875,18,421.915459,3,0.026345713064074516
48aa25e3d9749c20951a5e122d59726282b7f1a106e92871cfb713c2b8cd6322,0.02093505859375,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a5,0.002460055984556675,18,419.523083,3,0.05164478346705437
2bfe56c67af093bed60ae0b04f640423ed0bad1732acc30f15cf6ef6ed53c0ee,0.009583084844052792,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a7,0.0051278006285429,18,416.10175,3,0.023789016529917717
20579764d3dbe5ded6df932e3ec295d8e3cfd1ec5912a6777b16f08418f33143,0.0047014025039970875,,random_3_regular,m3:random_3_regular:n18:p3:g92000:a11,0.003215366043150425,18,419.861583,3,0.013923927210271358
bcb9c944e8007b7711080bb6eb60be30f4539ccc7ade0130cb910b1b505f70eb,0.0080583356320858,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a3,0.002635532058775425,18,427.497125,3,0.06984569132328033
a7d772faf73293f5639cb055fbf8976a9327d1f0dcffc47117749e7cd72ca075,5.312319262884557e-05,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a5,0.0028940837364643812,18,416.036042,3,0.04437708109617233
1136411e4812c94862683096dd3b73d98d7d2e49c01f2f6eaae420fdef70ecfb,0.014324611984193325,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a7,0.0039494833908975124,18,418.818667,3,0.0459357351064682
47ef68fd06d4d65deaeb5dd1bdf940086c3a40a397ab87510d7ea41238a951d0,0.011016845703125,,random_3_regular,m3:random_3_regular:n18:p3:g92001:a11,0.002704196609556675,18,427.53,3,0.0284152552485466
10af9defef372d34f2ee96712f7a803dd852a632a228bd17fb084f0371c17ca6,0.00871938094496727,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a3,0.00438766460865736,20,458.183166,1,0.0337575264275074
3832d696b3307805f6126f3d96f1874a85c2d4bf3041088302575be1800ce6e5,0.014904276467859745,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a5,0.0040153502486646175,20,469.734251,1,0.03685607761144638
b5826703ee955d2b5902a7dc1e28192bd12bb0a00b16ccb6e30e7a7aabab56cd,0.0032323200721293688,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a7,0.0048652649857103825,20,470.93441599999994,1,0.0128021240234375
a18306175a995c7c2d174a4b05793258db6b9ac03b72f5ee3d55bf87fa57289b,0.00445607490837574,,random_3_regular,m3:random_3_regular:n20:p1:g92000:a11,0.0035850524436682463,20,476.91320899999994,1,0.01132303848862648
bec47e9a62b4aa2431977a6868e0a24984acec120d7a85c523b0040392c7fb57,0.009518432430922985,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a3,0.0055252076126635075,20,471.78212499999995,1,0.03205769881606102
95fcdb9ff73d2b6645f60fe3ff551dae293c0ef6d7a58cefe5301061168fb424,0.014864095486700535,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a5,0.0029800415504723787,20,456.410543,1,0.03715820237994194
4ef5d06245754aace82efada2afc4be18ff453c72dfe1977eb08436c133e8906,0.00396728515625,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a7,0.004496765322983265,20,420.38987499999996,1,0.00971272774040699
aeb0c517edd2c6ae6689440d8f58bd2449e355e6e0106dadc5513aeba666ee36,0.004901123233139515,,random_3_regular,m3:random_3_regular:n20:p1:g92001:a11,0.00420379638671875,20,430.771542,1,0.01358846016228199
