aggregate_ms,backend,baseline_rss_bytes,batch_size,circuit_hash,execute_ms,graph_family,incremental_peak_rss_bytes,initialization_ms,logical_id,n_qubits,p,package_ms,peak_rss_bytes,preprocess_ms,repetition,shots,skip_reason,status,timing_mode,total_ms,transpile_ms
0.519417,statevector,335740928.0,1,ab4d0b367190e36b21f5906a654760065c5acbbd6dba03ac3854a21f9ece767f,3.725042,random_3_regular,16384.0,,m2:random_3_regular:n10:p1:g2027:a0,10,1,0.155042,338395136.0,0.063125,4,4096,,OK,warm_single,24.780626,20.318
0.142292,statevector,335740928.0,1,c322fbc2932a49350c3733aaeb0f77bc66f03b02828b76156d28249f51f21e75,3.778208,random_3_regular,65536.0,,m2:random_3_regular:n10:p1:g2027:a1,10,1,0.031708,338460672.0,0.072417,5,4096,,OK,warm_single,24.871708,20.847083
0.311292,statevector,335740928.0,1,ae3ca7658d16acadab042a260c8042ffc079b82307bac359429ca11ecae035ec,3.767459,random_3_regular,0.0,,m2:random_3_regular:n10:p1:g2027:a2,10,1,0.0975,338460672.0,0.065708,6,4096,,OK,warm_single,25.263293,21.021334
0.303542,statevector,335740928.0,1,c1f2e9240143deccbc0b2eea891d050b89e2849a6562d8527b0b5b38c0966bab,3.779625,random_3_regular,32768.0,,m2:random_3_regular:n10:p1:g2027:a3,10,1,0.079667,338493440.0,0.074125,7,4096,,OK,warm_single,25.043167999999998,20.806209
0.519834,statevector,335740928.0,1,13eda4dccf918974d71d9c3f4606f2b4e76fe67c2dc2bd0cee22899b6c08d390,3.822875,random_3_regular,16384.0,,m2:random_3_regular:n10:p1:g2028:a0,10,1,0.164583,338509824.0,0.067875,8,4096,,OK,warm_single,25.405626,20.830459
0.519625,statevector,335740928.0,1,08885a035ba38a65dce3a9853cc57a978e3d3d6eb323a61fbe9b00f103356e87,3.855541,random_3_regular,32768.0,,m2:random_3_regular:n10:p1:g2028:a1,10,1,0.146667,338542592.0,0.081333,9,4096,,OK,warm_single,25.721833,21.118667
0.528,statevector,,1,,4.2875,random_3_regular,,0.070125,,10,2,0.15475,,0.157459,,4096,,,cold_start,31.236417,26.038583
0.491291,statevector,335691776.0,1,99b89baccddacbfa36cd2934bf955a8d88da189ad662ef71a61280e33cbebd80,3.975291,random_3_regular,32768.0,,m2:random_3_regular:n10:p2:g2026:a0,10,2,0.151792,338313216.0,0.105667,0,4096,,OK,warm_single,25.56675,20.842709
0.487208,statevector,335691776.0,1,dfde5edfe3b0ab9f4e6755036edc7c5540da880c2916f121e6af4c62288eaf4f,3.958416,random_3_regular,16384.0,,m2:random_3_regular:n10:p2:g2026:a1,10,2,0.14925,338329600.0,0.106167,1,4096,,OK,warm_single,25.416999999999998,20.715959
0.396625,statevector,335691776.0,1,0959b808f276199ccc0c4bd852e1c56e2f1868761202cf554c5c2ce8a4dcced9,3.915292,random_3_regular,0.0,,m2:random_3_regular:n10:p2:g2026:a2,10,2,0.118,338329600.0,0.100334,2,4096,,OK,warm_single,25.142792,20.612541
0.429417,statevector,335691776.0,1,cf5868c7a6aab71435ba8a8afc6bd77a3fa7c78e34b67fdbdf63ad152a73a260,3.951,random_3_regular,32768.0,,m2:random_3_regular:n10:p2:g2026:a3,10,2,0.119416,338362368.0,0.09925,3,4096,,OK,warm_single,25.255500000000005,20.656417
0.501291,statevector,335691776.0,1,a76866ad82c2fc76c2e6ced54ac9befca2a57215b01800094e1d66a4e601bf0a,4.071667,random_3_regular,32768.0,,m2:random_3_regular:n10:p2:g2027:a0,10,2,0.156625,338395136.0,0.097875,4,4096,,OK,warm_single,25.18729099999999,20.359833
0.499667,statevector,335691776.0,1,ee9a4b32f22e48030ca2e55e5b1455f1568f748077c1bd1216592298c5740779,3.90925,random_3_regular,65536.0,,m2:random_3_regular:n10:p2:g2027:a1,10,2,0.148834,338460672.0,0.101875,5,4096,,OK,warm_single,24.812168,20.152542
0.379375,statevector,335691776.0,1,16207ce89e3bfe1e9b078cdf941908b13ac2f085b455fdb382adb9b87682a418,3.843584,random_3_regular,32768.0,,m2:random_3_regular:n10:p2:g2027:a2,10,2,0.112,338493440.0,0.09975,6,4096,,OK,warm_single,24.501666999999998,20.066958
0.446125,statevector,335691776.0,1,b10a1a1b005e606609345874a9f11652aa30323d8600f18944c47c7c076e382b,3.912459,random_3_regular,16384.0,,m2:random_3_regular:n10:p2:g2027:a3,10,2,0.121042,338509824.0,0.102333,7,4096,,OK,warm_single,25.286126000000003,20.704167
0.513208,statevector,335691776.0,1,39ae5d639831d34656c002dcd834d45b7c6262e97e2489da92640b67f0ff359e,3.962958,random_3_regular,49152.0,,m2:random_3_regular:n10:p2:g2028:a0,10,2,0.1535,338558976.0,0.098958,8,4096,,OK,warm_single,25.457041,20.728417
0.5095,statevector,335691776.0,1,33818c821840350dc58948d05ebc6e939c52687c186e5ce1b4e16dfed490d24f,3.974583,random_3_regular,0.0,,m2:random_3_regular:n10:p2:g2028:a1,10,2,0.148084,338558976.0,0.0995,9,4096,,OK,warm_single,25.414624999999997,20.682958
0.499167,statevector,,1,,4.444917,random_3_regular,,0.06775,,10,3,0.153125,,0.173042,,4096,,,cold_start,31.515209,26.177208
0.486292,statevector,335642624.0,1,3eeccaa095c2b2fcef7610934cbc81415712cf7e5f915a7e63d7a162166f25a1,4.071708,random_3_regular,32768.0,,m2:random_3_regular:n10:p3:g2026:a0,10,3,0.1475,338231296.0,0.121458,0,4096,,OK,warm_single,24.873791,20.046833
0.020292,statevector,335642624.0,1,27affb74989b2cfa1753436dc95dec8d97e0701535fd86d51342a13af2722c35,4.03,random_3_regular,16384.0,,m2:random_3_regular:n10:p3:g2026:a1,10,3,0.002125,338247680.0,0.125042,1,4096,,OK,warm_single,24.353376,20.175917
0.370667,statevector,335642624.0,1,09604831017d0289832d4f02f9eeed4dfdb6970e751afaf5e824ea831a5bcae4,4.031,random_3_regular,49152.0,,m2:random_3_regular:n10:p3:g2026:a2,10,3,0.107458,338296832.0,0.118834,2,4096,,OK,warm_single,24.692251,20.064292
0.36825,statevector,335642624.0,1,3cfd82589ae43d74c40460aced970103061eb48df07b4914cbdf06ed632c616c,4.082875,random_3_regular,65536.0,,m2:random_3_regular:n10:p3:g2026:a3,10,3,0.1055,338362368.0,0.134292,3,4096,,OK,warm_single,24.962833999999997,20.271917
0.512458,statevector,335642624.0,1,0b6c77357d78111d117762ba88ab6c246f5d1a383e8d968b223c327c38758b27,4.029542,random_3_regular,32768.0,,m2:random_3_regular:n10:p3:g2027:a0,10,3,0.152584,338395136.0,0.1235,4,4096,,OK,warm_single,24.783834,19.96575
0.019583,statevector,335642624.0,1,d9c0100e503afa3f35a0b0953e149de51bc0a7bb6e60956a2d36540b3f1bb24a,3.999542,random_3_regular,49152.0,,m2:random_3_regular:n10:p3:g2027:a1,10,3,0.002167,338444288.0,0.126459,5,4096,,OK,warm_single,24.390960000000003,20.243209
0.323959,statevector,335642624.0,1,cd2fa22b00409c2a5b6f25552a4dd16fcaf41bcb64733d0c6fc2a66408bc3ace,3.987041,random_3_regular,32768.0,,m2:random_3_regular:n10:p3:g2027:a2,10,3,0.087667,338477056.0,0.116542,6,4096,,OK,warm_single,24.686293,20.171084
0.372,statevector,335642624.0,1,77791a90d1f87886355518b297011c2081f6accee39f2c2d0e7e5040561f1bfd,4.015333,random_3_regular,49152.0,,m2:random_3_regular:n10:p3:g2027:a3,10,3,0.101875,338526208.0,0.12225,7,4096,,OK,warm_single,24.751790999999997,20.140333
0.505208,statevector,335642624.0,1,3107524e24c3feee6fbe8a65e7810f9812068aee0ace9046d8a6846dbfe705c7,4.033042,random_3_regular,16384.0,,m2:random_3_regular:n10:p3:g2028:a0,10,3,0.156083,338542592.0,0.136292,8,4096,,OK,warm_single,25.82875,20.998125
0.4945,statevector,335642624.0,1,35360a87c6942c5b295f879cc1ca7e5732cec9599f8c750d5df34e6b645af8b6,4.085542,random_3_regular,65536.0,,m2:random_3_regular:n10:p3:g2028:a1,10,3,0.152417,338608128.0,0.12475,9,4096,,OK,warm_single,25.642666999999996,20.785458
1.328458,statevector,,1,,4.547125,random_3_regular,,0.075708,,12,1,0.518875,,0.130875,,4096,,,cold_start,32.789999,26.188958
1.257792,statevector,335478784.0,1,6367fdf1a60fbb8c97f3eb7ddcd4b9bfda1077e23fb77fc249e6ba217ee2068e,4.138125,random_3_regular,16384.0,,m2:random_3_regular:n12:p1:g2026:a0,12,1,0.443666,338165760.0,0.080292,0,4096,,OK,warm_single,26.048083,20.128208
0.147416,statevector,335478784.0,1,9ddb13db88293be9ae97fb6bf5babbc8fec0b8153fc44c5b86b90a5cab495ba2,4.146041,random_3_regular,32768.0,,m2:random_3_regular:n12:p1:g2026:a1,12,1,0.032625,338198528.0,0.077209,1,4096,,OK,warm_single,24.499665999999998,20.096375
0.701125,statevector,335478784.0,1,25f703950c62458287352531070eb146ad8efaf12c69c0e3669db48379e0b7da,4.461166,random_3_regular,49152.0,,m2:random_3_regular:n12:p1:g2026:a2,12,1,0.205584,338247680.0,0.082416,2,4096,,OK,warm_single,26.244875,20.794584
0.65925,statevector,335478784.0,1,b8e73ec1d661111ae55f12ace0ffdac1ea48c95d94f87919af7c7d721f12d808,4.068833,random_3_regular,16384.0,,m2:random_3_regular:n12:p1:g2026:a3,12,1,0.206084,338264064.0,0.138125,3,4096,,OK,warm_single,25.22825,20.155958
1.309209,statevector,335478784.0,1,59739e009b7506f9dff3ddb59bdc673541c4d94bf527fa7078efc9d2473d7779,4.201875,random_3_regular,49152.0,,m2:random_3_regular:n12:p1:g2027:a0,12,1,0.460625,338313216.0,0.081458,4,4096,,OK,warm_single,26.560250000000003,20.507083
1.270458,statevector,335478784.0,1,8db38367f0c4db7fdfa9ac601084c6c9fa68748c6589098aaf3ef0fde9173ee1,4.206542,random_3_regular,147456.0,,m2:random_3_regular:n12:p1:g2027:a1,12,1,0.464834,338460672.0,0.081167,5,4096,,OK,warm_single,26.600459,20.577458
0.654292,statevector,335478784.0,1,79ce16f42779d948a05f85de99589f79f93aaf2135844a02ae584bc8cf2212cc,4.110167,random_3_regular,16384.0,,m2:random_3_regular:n12:p1:g2027:a2,12,1,0.20575,338477056.0,0.079375,6,4096,,OK,warm_single,25.476293,20.426709
0.595334,statevector,335478784.0,1,205a64c03e37fd033567ebf04959aeede447931a9eaf40c97297691a12be9ebf,4.071333,random_3_regular,32768.0,,m2:random_3_regular:n12:p1:g2027:a3,12,1,0.165791,338509824.0,0.0895,7,4096,,OK,warm_single,24.987958,20.066
1.256,statevector,335478784.0,1,de04585fb64daae08b078d227754869581c349d327211239fe83f78f46c3a6cb,4.0855,random_3_regular,32768.0,,m2:random_3_regular:n12:p1:g2028:a0,12,1,0.444792,338542592.0,0.077042,8,4096,,OK,warm_single,26.021041999999998,20.157708
0.519542,statevector,335478784.0,1,207d8052edcf168d945dbacb1b8f784d090a3eb0f10482dc1a67fcd571a2d1b0,4.049292,random_3_regular,65536.0,,m2:random_3_regular:n12:p1:g2028:a1,12,1,0.153833,338608128.0,0.079958,9,4096,,OK,warm_single,24.809666000000004,20.007041
1.331458,statevector,,1,,4.921166,random_3_regular,,0.06425,,12,2,0.525625,,0.158666,,4096,,,cold_start,32.748456,25.747291
1.277625,statevector,335986688.0,1,50d923e9021bfaf93949635f98595731cdc2f1bbd760d47c6b850995f0e0c6a9,4.482375,random_3_regular,49152.0,,m2:random_3_regular:n12:p2:g2026:a0,12,2,0.44475,338657280.0,0.122583,0,4096,,OK,warm_single,26.327208,19.999875
1.259583,statevector,335986688.0,1,fb8d325c498313c0f241e5206abc356e3d2b709f8d1adacad2a175ab48383e17,4.55375,random_3_regular,32768.0,,m2:random_3_regular:n12:p2:g2026:a1,12,2,0.439166,338690048.0,0.11525,1,4096,,OK,warm_single,26.31754,19.949791
0.914083,statevector,335986688.0,1,09ccd9f0affe01a29ae5050e68a3aee3d133ffb72de5c5318eb0a62ffda55f74,4.500792,random_3_regular,49152.0,,m2:random_3_regular:n12:p2:g2026:a2,12,2,0.298292,338739200.0,0.111958,2,4096,,OK,warm_single,25.681875000000005,19.85675
0.976459,statevector,335986688.0,1,90fe94e1c4b10b9f5099a52e612f119d511d0ad182adf81d53652a74912d2fb5,4.511542,random_3_regular,65536.0,,m2:random_3_regular:n12:p2:g2026:a3,12,2,0.327917,338804736.0,0.112291,3,4096,,OK,warm_single,25.780083999999995,19.851875
1.280125,statevector,335986688.0,1,801cef68bc83e1317ab0d03831e74c165a49c41e3b2cf68f2c7ef77db0a7455e,4.417667,random_3_regular,65536.0,,m2:random_3_regular:n12:p2:g2027:a0,12,2,0.446625,338870272.0,0.11175,4,4096,,OK,warm_single,25.994083999999997,19.737917
1.247542,statevector,335986688.0,1,08ff4c249f0fb3528649c65050854c87a24b50ac0e91f81e6266236628ef3c3a,4.490416,random_3_regular,65536.0,,m2:random_3_regular:n12:p2:g2027:a1,12,2,0.444083,338935808.0,0.112417,5,4096,,OK,warm_single,26.199624,19.905166
0.913541,statevector,335986688.0,1,b78eaf9e2ce25c2624e2fa29cb4510434366a92cdea469f56c45d49064ae1b9c,4.41575,random_3_regular,16384.0,,m2:random_3_regular:n12:p2:g2027:a2,12,2,0.30725,338952192.0,0.111083,6,4096,,OK,warm_single,25.689749,19.942125
0.999583,statevector,335986688.0,1,6e599060551855292897bd671098ab7dbefcc2e2473f5c17a8b124ab0b89500a,4.405208,random_3_regular,65536.0,,m2:random_3_regular:n12:p2:g2027:a3,12,2,0.341583,339017728.0,0.110458,7,4096,,OK,warm_single,25.636041000000006,19.779209
1.269333,statevector,335986688.0,1,5b6d467b00f8ab34e74997af470a33ec0c0baec5a219c80a9113d0dd98c784a4,4.403542,random_3_regular,49152.0,,m2:random_3_regular:n12:p2:g2028:a0,12,2,0.455167,339066880.0,0.117458,8,4096,,OK,warm_single,26.567457999999995,20.321958
0.135542,statevector,335986688.0,1,7dcebb930a76afa3a12f865dd206187a6f4a5b4ba1613b34005f3366aab25a2f,4.467541,random_3_regular,49152.0,,m2:random_3_regular:n12:p2:g2028:a1,12,2,0.033333,339116032.0,0.118,9,4096,,OK,warm_single,25.066166,20.31175
1.334125,statevector,,1,,5.121125,random_3_regular,,0.076584,,12,3,0.508708,,0.226,,4096,,,cold_start,34.155083999999995,26.888542
1.291792,statevector,335544320.0,1,411c9c682947fe472ac06c7be1f67d7735f0781128b92f8b2091437c0b772c01,4.718958,random_3_regular,65536.0,,m2:random_3_regular:n12:p3:g2026:a0,12,3,0.466334,338313216.0,0.154959,0,4096,,OK,warm_single,27.645418000000003,21.013375
1.286792,statevector,335544320.0,1,1a857a84524b86ac1a71e9e333428b6334830be602ff9bdc7552448d656a300d,4.897541,random_3_regular,49152.0,,m2:random_3_regular:n12:p3:g2026:a1,12,3,0.455916,338362368.0,0.153416,1,4096,,OK,warm_single,27.676872999999997,20.883208
0.678083,statevector,335544320.0,1,a124f4f8f96972fdfb66b7c68aaa7d12b60c8c476cef8b98cd82de09a42f485d,4.750667,random_3_regular,65536.0,,m2:random_3_regular:n12:p3:g2026:a2,12,3,0.209625,338427904.0,0.14925,2,4096,,OK,warm_single,26.651374999999998,20.86375
0.818917,statevector,335544320.0,1,67cbee250d75b4d46bdebb6c5514cb3ce9df9d4e0edca80740c3976ebdfc5ff2,4.813333,random_3_regular,65536.0,,m2:random_3_regular:n12:p3:g2026:a3,12,3,0.267209,338493440.0,0.148042,3,4096,,OK,warm_single,26.494668,20.447167
1.287875,statevector,335544320.0,1,226805621d138f50fe4c587c4593c7a1a11ff5ef9cdc01db781257c90b14132e,4.675125,random_3_regular,32768.0,,m2:random_3_regular:n12:p3:g2027:a0,12,3,0.4595,338526208.0,0.143625,4,4096,,OK,warm_single,27.032375,20.46625
1.311708,statevector,335544320.0,1,223963958dc07222a87c2922e4fbec5f0f9125257da772e12a6f73544dbf3269,4.819583,random_3_regular,81920.0,,m2:random_3_regular:n12:p3:g2027:a1,12,3,0.460833,338608128.0,0.154709,5,4096,,OK,warm_single,27.258166,20.511333
0.757458,statevector,335544320.0,1,0d6ea3b3d492e82ebbdf067284df1a63c6ad216cead442dd1c9bf620baca18a5,4.810625,random_3_regular,65536.0,,m2:random_3_regular:n12:p3:g2027:a2,12,3,0.24175,338673664.0,0.147875,6,4096,,OK,warm_single,26.805916999999997,20.848209
0.849542,statevector,335544320.0,1,cb8756af6f8a58dc482630aecdf70e569edd45fcc1267c6d950d757e791f172b,4.802,random_3_regular,32768.0,,m2:random_3_regular:n12:p3:g2027:a3,12,3,0.283959,338706432.0,0.145709,7,4096,,OK,warm_single,26.953626999999997,20.872417
1.289708,statevector,335544320.0,1,cd40af6a0513e5ecc58be9198b51dbb2276b269264aaa04f433cc6395d82a5f8,4.697125,random_3_regular,65536.0,,m2:random_3_regular:n12:p3:g2028:a0,12,3,0.462291,338771968.0,0.143625,8,4096,,OK,warm_single,27.440458,20.847709
1.303291,statevector,335544320.0,1,b20deb7bceb9e964a6f56ee77c6d15f91fcfe0f3e0ff700716fd92053d7049af,4.947959,random_3_regular,32768.0,,m2:random_3_regular:n12:p3:g2028:a1,12,3,0.454375,338804736.0,0.156,9,4096,,OK,warm_single,28.099125,21.2375
1.846167,statevector,,1,,5.436,random_3_regular,,0.071417,,14,1,0.735708,,0.146291,,4096,,,cold_start,34.863208,26.627625
1.81,statevector,336035840.0,1,6a14913778304a3ca5dde6737e2f00d963696177ee342d054a5e91007ce1a256,5.044917,random_3_regular,16384.0,,m2:random_3_regular:n14:p1:g2026:a0,14,1,0.661958,339066880.0,0.089916,0,4096,,OK,warm_single,27.939707999999992,20.332917
1.298417,statevector,336035840.0,1,a08f3fdb6ae9f643757ed48b2b74825a2ce920ddb2a50fe5d335580fd3c77482,5.208583,random_3_regular,49152.0,,m2:random_3_regular:n14:p1:g2026:a1,14,1,0.449,339116032.0,0.089209,1,4096,,OK,warm_single,27.207250000000002,20.162041
1.048041,statevector,336035840.0,1,2c43653b661bdd802e6c9f41877fb424daee5d8a5a118c63fcd7fa32a2f40201,5.184333,random_3_regular,32768.0,,m2:random_3_regular:n14:p1:g2026:a2,14,1,0.357042,339148800.0,0.089833,2,4096,,OK,warm_single,27.35004,20.670791
1.066625,statevector,336035840.0,1,f946386aded359b79bdfabe6248ebe6378d422c01d09658d8ecfbd3c1e0c1930,5.138375,random_3_regular,49152.0,,m2:random_3_regular:n14:p1:g2026:a3,14,1,0.356625,339197952.0,0.087833,3,4096,,OK,warm_single,27.443915999999998,20.794458
1.811,statevector,336035840.0,1,e558d75ff216fc3833ed3513ac2c81508f6ce84c77311f1e831961a5eaef091e,5.003417,random_3_regular,81920.0,,m2:random_3_regular:n14:p1:g2027:a0,14,1,0.6565,339279872.0,0.089334,4,4096,,OK,warm_single,27.715210000000003,20.154959
1.294917,statevector,336035840.0,1,07e6a54342fe34b99ed6a85f89fa7f144f9f6856f7a255a904141637db85b7cb,5.185417,random_3_regular,0.0,,m2:random_3_regular:n14:p1:g2027:a1,14,1,0.44575,339279872.0,0.087292,5,4096,,OK,warm_single,27.224626000000004,20.21125
1.08725,statevector,336035840.0,1,bacedc0bccd3e87460a1094e14f12a56f30bd467ba6fa2e8f72bcddb9c136997,5.118625,random_3_regular,49152.0,,m2:random_3_regular:n14:p1:g2027:a2,14,1,0.370917,339329024.0,0.083,6,4096,,OK,warm_single,26.827541999999998,20.16775
1.089166,statevector,336035840.0,1,b52359198c5196fff4609cb2a97cbbd3de7d4d7c80b284d17377a25293fd7efe,5.251167,random_3_regular,65536.0,,m2:random_3_regular:n14:p1:g2027:a3,14,1,0.36225,339394560.0,0.092,7,4096,,OK,warm_single,27.727749999999997,20.933167
1.84,statevector,336035840.0,1,ded379b39c4b26df293620b37cd8de85f85b4939a35763e436d77ad7f2a8a0d9,5.017292,random_3_regular,32768.0,,m2:random_3_regular:n14:p1:g2028:a0,14,1,0.678584,339427328.0,0.086542,8,4096,,OK,warm_single,28.180876000000005,20.558458
1.336333,statevector,336035840.0,1,3ddd2f2cd15c9cb82cd7a5b25346bc3496bc974fc0f33a1cb5e072404b870f10,5.2395,random_3_regular,49152.0,,m2:random_3_regular:n14:p1:g2028:a1,14,1,0.454042,339476480.0,0.094458,9,4096,,OK,warm_single,28.005499,20.881166
1.890459,statevector,,1,,6.209833,random_3_regular,,0.071333,,14,2,0.742917,,0.177833,,4096,,,cold_start,35.886666999999996,26.794292
1.814,statevector,335577088.0,1,062d0fe6b817e4a8b7ec21904ca8d863e27ed26a7f4ba0b91ffe0742e4be724e,5.712083,random_3_regular,32768.0,,m2:random_3_regular:n14:p2:g2026:a0,14,2,0.66075,338722816.0,0.129084,0,4096,,OK,warm_single,28.800957999999998,20.485041
1.805417,statevector,335577088.0,1,fecb9bea943ba5fd3d7654ba48b53c3bdbea1b6b341a6f2377f4e377025d31fd,6.339,random_3_regular,16384.0,,m2:random_3_regular:n14:p2:g2026:a1,14,2,0.656542,338739200.0,0.125084,1,4096,,OK,warm_single,29.321293000000004,20.39525
1.46525,statevector,335577088.0,1,3ba7e09547b6544d00ccc4f6587f220e995b62e6be344694acde7fd2f1bc0ce5,6.196875,random_3_regular,49152.0,,m2:random_3_regular:n14:p2:g2026:a2,14,2,0.525708,338788352.0,0.132458,2,4096,,OK,warm_single,28.757332,20.437041
1.59425,statevector,335577088.0,1,cec1a81a574e9d174edb31aa4565f6eecdbbc46fd2f73935d7a9a1255ed25aa8,6.378167,random_3_regular,65536.0,,m2:random_3_regular:n14:p2:g2026:a3,14,2,0.587042,338853888.0,0.129875,3,4096,,OK,warm_single,29.676792,20.987458
1.824042,statevector,335577088.0,1,9a7b3d9eea79ad0b98334b093ac179c93ebd9f205fd2583733da740f3212719f,5.678625,random_3_regular,81920.0,,m2:random_3_regular:n14:p2:g2027:a0,14,2,0.66525,338935808.0,0.132792,4,4096,,OK,warm_single,28.715918,20.415209
1.847875,statevector,335577088.0,1,9260c9fb6fafb74ea1c0398603a459c1c1e111f14381c6afc03b15140aa34f0e,6.296167,random_3_regular,32768.0,,m2:random_3_regular:n14:p2:g2027:a1,14,2,0.674958,338968576.0,0.125334,5,4096,,OK,warm_single,29.467875,20.523541
1.506667,statevector,335577088.0,1,8a465f5c69ec8d2b328421110b4acecb0992dff0c38bd78963c61427c5c05af4,6.187208,random_3_regular,49152.0,,m2:random_3_regular:n14:p2:g2027:a2,14,2,0.533666,339017728.0,0.132708,6,4096,,OK,warm_single,28.792666,20.432417
1.637375,statevector,335577088.0,1,01564c83a9ae3fbcbe83507d52c4fefb151204d6f2b4ac96cdc25ed7dd421409,6.351542,random_3_regular,49152.0,,m2:random_3_regular:n14:p2:g2027:a3,14,2,0.5805,339066880.0,0.126166,7,4096,,OK,warm_single,29.205875,20.510292
1.847917,statevector,335577088.0,1,0aa2daa3fc531ece3f71240fa51f6c35ec365473698955254fe83b1707070153,5.734667,random_3_regular,32768.0,,m2:random_3_regular:n14:p2:g2028:a0,14,2,0.664833,339099648.0,0.123,8,4096,,OK,warm_single,28.762667000000004,20.39225
1.800458,statevector,335577088.0,1,81a440af68727686b67f6199fc43746f7b8575ae4327b04633ce58272c3f6025,6.34675,random_3_regular,49152.0,,m2:random_3_regular:n14:p2:g2028:a1,14,2,0.655209,339148800.0,0.125792,9,4096,,OK,warm_single,29.162001,20.233792
1.844791,statevector,,1,,6.99225,random_3_regular,,0.071791,,14,3,0.738875,,0.220917,,4096,,,cold_start,36.810666,26.942042
1.813458,statevector,335642624.0,1,1d9ae642d2340ff0c7431667eb586e2b2ee07f9557cfd611fa8c0247b86bcbdd,6.46175,random_3_regular,65536.0,,m2:random_3_regular:n14:p3:g2026:a0,14,3,0.669083,338657280.0,0.169542,0,4096,,OK,warm_single,30.146333000000002,21.0325
1.830708,statevector,335642624.0,1,6f5d2237f763662b22361ae00d8bafa6cfbf9795a7cf78d0141116b2913556a5,7.326875,random_3_regular,81920.0,,m2:random_3_regular:n14:p3:g2026:a1,14,3,0.681375,338739200.0,0.167209,1,4096,,OK,warm_single,31.046292,21.040125
1.095125,statevector,335642624.0,1,c1dac8f4926b1865ff7959ac3a978ae760575a7fc651b1251c06ccbae732519b,7.217709,random_3_regular,49152.0,,m2:random_3_regular:n14:p3:g2026:a2,14,3,0.37225,338788352.0,0.166667,2,4096,,OK,warm_single,29.901417,21.049666
1.297791,statevector,335642624.0,1,91b69a105bf9735e8cfd6ababe5f666bc8a41e6c6fe2d37e8df2a190532581c7,7.164958,random_3_regular,65536.0,,m2:random_3_regular:n14:p3:g2026:a3,14,3,0.450209,338853888.0,0.165,3,4096,,OK,warm_single,29.928666000000003,20.850708
1.804417,statevector,335642624.0,1,03e042683d729bcb8f642c47267affd3edab055345e75060905786b493c985c2,6.468083,random_3_regular,81920.0,,m2:random_3_regular:n14:p3:g2027:a0,14,3,0.652583,338935808.0,0.170125,4,4096,,OK,warm_single,29.673958,20.57875
1.840416,statevector,335642624.0,1,d7636a848bd38347d218f2542ab13aa2497b8c44114927bdef514be773db6835,7.283084,random_3_regular,65536.0,,m2:random_3_regular:n14:p3:g2027:a1,14,3,0.683667,339001344.0,0.166,5,4096,,OK,warm_single,30.527292,20.554125
1.0765,statevector,335642624.0,1,9f1f64de5a10799ba0330c84b55c559bc15ef9166a32ca45ea645400e9f87617,7.392792,random_3_regular,49152.0,,m2:random_3_regular:n14:p3:g2027:a2,14,3,0.347,339050496.0,0.169291,6,4096,,OK,warm_single,29.861250000000002,20.875667
1.344084,statevector,335642624.0,1,fa94f2238ff9b71ea77ba313f966479296b1ad7a717e1a8fe3d388db8cafe3b2,7.194542,random_3_regular,81920.0,,m2:random_3_regular:n14:p3:g2027:a3,14,3,0.471959,339132416.0,0.173583,7,4096,,OK,warm_single,29.736127000000003,20.551959
1.830958,statevector,335642624.0,1,fe9a62590d37a8fe664070476831fe725a32d1eedf3c1d5bbb1104822e91064b,6.433541,random_3_regular,65536.0,,m2:random_3_regular:n14:p3:g2028:a0,14,3,0.658417,339197952.0,0.166375,8,4096,,OK,warm_single,29.565915999999998,20.476625
0.146958,statevector,335642624.0,1,042c5fa2f1ed99098df38d0967e16f048e9554a719c0e9b00b6363195b3542f3,7.040416,random_3_regular,98304.0,,m2:random_3_regular:n14:p3:g2028:a1,14,3,0.033167,339296256.0,0.165208,9,4096,,OK,warm_single,27.766582,20.380833
2.076666,statevector,,1,,8.704291,random_3_regular,,0.0655,,16,1,0.871125,,0.142167,,4096,,,cold_start,39.417374,27.557625
1.990791,statevector,335527936.0,1,cdb456b64164a698e6ea956dc06fe4fc504ed1cef5d561c50bc40a05d4e11349,7.982417,random_3_regular,32768.0,,m2:random_3_regular:n16:p1:g2026:a0,16,1,0.858333,338771968.0,0.096875,0,4096,,OK,warm_single,32.106833,21.178417
2.007583,statevector,335527936.0,1,42dca2ba77f7b0ab66826cacde38cea14a1706507cc4e91da47de6407a87e86a,8.804333,random_3_regular,0.0,,m2:random_3_regular:n16:p1:g2026:a1,16,1,0.862667,338771968.0,0.105459,1,4096,,OK,warm_single,32.752459,20.972417
1.521542,statevector,335527936.0,1,8064325540970d0cff7ae8bcc4add3486878cd20c6e93599075127206c34086a,8.639917,random_3_regular,32768.0,,m2:random_3_regular:n16:p1:g2026:a2,16,1,0.560542,338804736.0,0.104208,2,4096,,OK,warm_single,31.643293000000003,20.817084
1.358417,statevector,335527936.0,1,efb9a3b50d07a0acd09e6c56ade4a4499f162c005054d03c716ae815842e9d63,8.822792,random_3_regular,65536.0,,m2:random_3_regular:n16:p1:g2026:a3,16,1,0.498083,338870272.0,0.09575,3,4096,,OK,warm_single,31.446084,20.671042
